web-scraper-order,web-scraper-start-url,start_page_link,start_page_link-href,city_selector,city_selector-href,page_city_selector,page_city_selector-href,hotelLinkHrefName,hotelLinkHref
"1577491395-23776","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","5","https://www.tripadvisor.ca/Hotels-g153339-oa80-Canada-Hotels.html#LEAF_GEO_LIST","#91Shawinigan Hotels(40)","https://www.tripadvisor.ca/Hotels-g155034-Shawinigan_Quebec-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g155034-oa30-Shawinigan_Quebec-Hotels.html#BODYCON","Gite Saint-Jean-de-Piles","https://www.tripadvisor.ca/Hotel_Review-g2308716-d4541138-Reviews-Gite_Saint_Jean_de_Piles-Saint_Jean_des_Piles_Shawinigan_Quebec.html"
"1577491803-24550","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","4","https://www.tripadvisor.ca/Hotels-g153339-oa60-Canada-Hotels.html#LEAF_GEO_LIST","#63Burnaby Hotels(81)","https://www.tripadvisor.ca/Hotels-g181793-Burnaby_British_Columbia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g181793-oa30-Burnaby_British_Columbia-Hotels.html#BODYCON","SFU Guest Accommodations","https://www.tripadvisor.ca/Hotel_Review-g181793-d14955083-Reviews-SFU_Guest_Accommodations-Burnaby_British_Columbia.html"
"1577491759-24454","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","4","https://www.tripadvisor.ca/Hotels-g153339-oa60-Canada-Hotels.html#LEAF_GEO_LIST","#66Sooke Hotels(74)","https://www.tripadvisor.ca/Hotels-g182158-Sooke_Victoria_Capital_Regional_District_Vancouver_Island_British_Columbia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g182158-oa30-Sooke_Victoria_Capital_Regional_District_Vancouver_Island_British_Columbia-Hotels.html#BODYCON","Black Otter Cove","https://www.tripadvisor.ca/Hotel_Review-g182158-d1174479-Reviews-Black_Otter_Cove-Sooke_Victoria_Capital_Regional_District_Vancouver_Island_British_Col.html"
"1577492037-25159","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","3","https://www.tripadvisor.ca/Hotels-g153339-oa40-Canada-Hotels.html#LEAF_GEO_LIST","#43Wasaga Beach Hotels(89)","https://www.tripadvisor.ca/Hotels-g316030-Wasaga_Beach_Ontario-Hotels.html","3","https://www.tripadvisor.ca/Hotels-g316030-oa60-Wasaga_Beach_Ontario-Hotels.html#BODYCON","Edgewater By The Bay","https://www.tripadvisor.ca/Hotel_Review-g316030-d8131673-Reviews-Edgewater_By_The_Bay-Wasaga_Beach_Ontario.html"
"1577491198-23504","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","6","https://www.tripadvisor.ca/Hotels-g153339-oa100-Canada-Hotels.html#LEAF_GEO_LIST","#103Courtenay Hotels(51)","https://www.tripadvisor.ca/Hotels-g181789-Courtenay_Comox_Valley_Vancouver_Island_British_Columbia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g181789-oa30-Courtenay_Comox_Valley_Vancouver_Island_British_Columbia-Hotels.html#BODYCON","Salsbury House B&B","https://www.tripadvisor.ca/Hotel_Review-g181789-d2452467-Reviews-Salsbury_House_B_B-Courtenay_Comox_Valley_Vancouver_Island_British_Columbia.html"
"1577491790-24522","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","4","https://www.tripadvisor.ca/Hotels-g153339-oa60-Canada-Hotels.html#LEAF_GEO_LIST","#64Campbell River Hotels(57)","https://www.tripadvisor.ca/Hotels-g181792-Campbell_River_Vancouver_Island_British_Columbia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g181792-oa30-Campbell_River_Vancouver_Island_British_Columbia-Hotels.html#BODYCON","Fireflies Bed & Breakfast","https://www.tripadvisor.ca/Hotel_Review-g181792-d6439373-Reviews-Fireflies_Bed_Breakfast-Campbell_River_Vancouver_Island_British_Columbia.html"
"1577491217-23538","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","6","https://www.tripadvisor.ca/Hotels-g153339-oa100-Canada-Hotels.html#LEAF_GEO_LIST","#102Rocky Harbour Hotels(43)","https://www.tripadvisor.ca/Hotels-g499205-Rocky_Harbour_Gros_Morne_National_Park_Newfoundland_Newfoundland_and_Labrador-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g499205-oa30-Rocky_Harbour_Gros_Morne_National_Park_Newfoundland_Newfoundland_and_Labrador-Hotels.html#BODYCON","Out East Backpackers","https://www.tripadvisor.ca/Hotel_Review-g499205-d17530806-Reviews-Out_East_Backpackers-Rocky_Harbour_Gros_Morne_National_Park_Newfoundland_Newfoundland.html"
"1577491127-23373","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","6","https://www.tripadvisor.ca/Hotels-g153339-oa100-Canada-Hotels.html#LEAF_GEO_LIST","#110Sherbrooke Hotels(34)","https://www.tripadvisor.ca/Hotels-g155035-Sherbrooke_Quebec-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g155035-oa30-Sherbrooke_Quebec-Hotels.html#BODYCON","A Aurore Boreale","https://www.tripadvisor.ca/Hotel_Review-g155035-d674938-Reviews-A_Aurore_Boreale-Sherbrooke_Quebec.html"
"1577491298-23650","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","5","https://www.tripadvisor.ca/Hotels-g153339-oa80-Canada-Hotels.html#LEAF_GEO_LIST","#96St. Catharines Hotels(52)","https://www.tripadvisor.ca/Hotels-g155013-St_Catharines_Ontario-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g155013-oa30-St_Catharines_Ontario-Hotels.html#BODYCON","Brock University Residential Conferences","https://www.tripadvisor.ca/Hotel_Review-g155013-d12426171-Reviews-Brock_University_Residential_Conferences-St_Catharines_Ontario.html"
"1577491117-23364","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","6","https://www.tripadvisor.ca/Hotels-g153339-oa100-Canada-Hotels.html#LEAF_GEO_LIST","#111Markham Hotels(46)","https://www.tripadvisor.ca/Hotels-g181720-Markham_Ontario-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g181720-oa30-Markham_Ontario-Hotels.html#BODYCON","Tom‘s House","https://www.tripadvisor.ca/Hotel_Review-g181720-d13120877-Reviews-Tom_s_House-Markham_Ontario.html"
"1577492051-25220","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","3","https://www.tripadvisor.ca/Hotels-g153339-oa40-Canada-Hotels.html#LEAF_GEO_LIST","#42Magog Hotels(80)","https://www.tripadvisor.ca/Hotels-g182142-Magog_Quebec-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g182142-oa30-Magog_Quebec-Hotels.html#BODYCON","Auberge Orford","https://www.tripadvisor.ca/Hotel_Review-g182142-d5039627-Reviews-Auberge_Orford-Magog_Quebec.html"
"1577491956-24911","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","3","https://www.tripadvisor.ca/Hotels-g153339-oa40-Canada-Hotels.html#LEAF_GEO_LIST","#51Thunder Bay Hotels(61)","https://www.tripadvisor.ca/Hotels-g155017-Thunder_Bay_Thunder_Bay_District_Ontario-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g155017-oa30-Thunder_Bay_Thunder_Bay_District_Ontario-Hotels.html#BODYCON","Lakehead Motel","https://www.tripadvisor.ca/Hotel_Review-g155017-d1171180-Reviews-Lakehead_Motel-Thunder_Bay_Thunder_Bay_District_Ontario.html"
"1577491774-24488","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","4","https://www.tripadvisor.ca/Hotels-g153339-oa60-Canada-Hotels.html#LEAF_GEO_LIST","#65Clearwater Hotels(50)","https://www.tripadvisor.ca/Hotels-g182209-Clearwater_British_Columbia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g182209-oa30-Clearwater_British_Columbia-Hotels.html#BODYCON","Kodiak Town Suites B&B","https://www.tripadvisor.ca/Hotel_Review-g182209-d1654050-Reviews-Kodiak_Town_Suites_B_B-Clearwater_British_Columbia.html"
"1577491774-24495","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","4","https://www.tripadvisor.ca/Hotels-g153339-oa60-Canada-Hotels.html#LEAF_GEO_LIST","#65Clearwater Hotels(50)","https://www.tripadvisor.ca/Hotels-g182209-Clearwater_British_Columbia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g182209-oa30-Clearwater_British_Columbia-Hotels.html#BODYCON","Shiloh Springs","https://www.tripadvisor.ca/Hotel_Review-g182209-d15001613-Reviews-Shiloh_Springs-Clearwater_British_Columbia.html"
"1577491316-23663","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","5","https://www.tripadvisor.ca/Hotels-g153339-oa80-Canada-Hotels.html#LEAF_GEO_LIST","#95Blue Mountains Hotels(224)","https://www.tripadvisor.ca/Hotels-g1022639-Blue_Mountains_Grey_County_Ontario-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g1022639-oa30-Blue_Mountains_Grey_County_Ontario-Hotels.html#BODYCON","Hillside Bed and Breakfast","https://www.tripadvisor.ca/Hotel_Review-g2441279-d2549394-Reviews-Hillside_Bed_and_Breakfast-Clarksburg_Blue_Mountains_Grey_County_Ontario.html"
"1577491976-24957","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","3","https://www.tripadvisor.ca/Hotels-g153339-oa40-Canada-Hotels.html#LEAF_GEO_LIST","#49Moncton Hotels(71)","https://www.tripadvisor.ca/Hotels-g154958-Moncton_New_Brunswick-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g154958-oa30-Moncton_New_Brunswick-Hotels.html#BODYCON","Mountain top motel","https://www.tripadvisor.ca/Hotel_Review-g154958-d12778593-Reviews-Mountain_top_motel-Moncton_New_Brunswick.html"
"1577491995-25033","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","3","https://www.tripadvisor.ca/Hotels-g153339-oa40-Canada-Hotels.html#LEAF_GEO_LIST","#47Vernon Hotels(88)","https://www.tripadvisor.ca/Hotels-g154946-Vernon_Okanagan_Valley_British_Columbia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g154946-oa30-Vernon_Okanagan_Valley_British_Columbia-Hotels.html#BODYCON","Falcon Lodge","https://www.tripadvisor.ca/Hotel_Review-g154946-d15851994-Reviews-Falcon_Lodge-Vernon_Okanagan_Valley_British_Columbia.html"
"1577491967-24939","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","3","https://www.tripadvisor.ca/Hotels-g153339-oa40-Canada-Hotels.html#LEAF_GEO_LIST","#50London Hotels(69)","https://www.tripadvisor.ca/Hotels-g154995-London_Ontario-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g154995-oa30-London_Ontario-Hotels.html#BODYCON","Casa Blanca Motel","https://www.tripadvisor.ca/Hotel_Review-g154995-d1389976-Reviews-Casa_Blanca_Motel-London_Ontario.html"
"1577491073-23295","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","6","https://www.tripadvisor.ca/Hotels-g153339-oa100-Canada-Hotels.html#LEAF_GEO_LIST","#114Gananoque Hotels(43)","https://www.tripadvisor.ca/Hotels-g182143-Gananoque_Ontario-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g182143-oa30-Gananoque_Ontario-Hotels.html#BODYCON","The Pines Cottages","https://www.tripadvisor.ca/Hotel_Review-g182143-d10777719-Reviews-The_Pines_Cottages-Gananoque_Ontario.html"
"1577491729-24362","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","4","https://www.tripadvisor.ca/Hotels-g153339-oa60-Canada-Hotels.html#LEAF_GEO_LIST","#69Perce Hotels(45)","https://www.tripadvisor.ca/Hotels-g182144-Perce_Gaspesie_Region_Quebec-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g182144-oa30-Perce_Gaspesie_Region_Quebec-Hotels.html#BODYCON","Camping Cote Surprise","https://www.tripadvisor.ca/Hotel_Review-g182144-d2486778-Reviews-Camping_Cote_Surprise-Perce_Gaspesie_Region_Quebec.html"
"1577491616-24084","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","4","https://www.tripadvisor.ca/Hotels-g153339-oa60-Canada-Hotels.html#LEAF_GEO_LIST","#79West Kelowna Hotels(54)","https://www.tripadvisor.ca/Hotels-g1915410-West_Kelowna_Okanagan_Valley_British_Columbia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g1915410-oa30-West_Kelowna_Okanagan_Valley_British_Columbia-Hotels.html#BODYCON","Bedsyde Manor","https://www.tripadvisor.ca/Hotel_Review-g1915410-d1791838-Reviews-Bedsyde_Manor-West_Kelowna_Okanagan_Valley_British_Columbia.html"
"1577492059-25253","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","3","https://www.tripadvisor.ca/Hotels-g153339-oa40-Canada-Hotels.html#LEAF_GEO_LIST","#41Picton Hotels(100)","https://www.tripadvisor.ca/Hotels-g183797-Picton_Prince_Edward_County_Ontario-Hotels.html","3","https://www.tripadvisor.ca/Hotels-g183797-oa60-Picton_Prince_Edward_County_Ontario-Hotels.html#BODYCON","Pebbles Beach Resort","https://www.tripadvisor.ca/Hotel_Review-g183797-d19625522-Reviews-Pebbles_Beach_Resort-Picton_Prince_Edward_County_Ontario.html"
"1577491922-24818","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","3","https://www.tripadvisor.ca/Hotels-g153339-oa40-Canada-Hotels.html#LEAF_GEO_LIST","#54Osoyoos Hotels(84)","https://www.tripadvisor.ca/Hotels-g181723-Osoyoos_Okanagan_Valley_British_Columbia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g181723-oa30-Osoyoos_Okanagan_Valley_British_Columbia-Hotels.html#BODYCON","Casa Del Mila Oro Resort","https://www.tripadvisor.ca/Hotel_Review-g181723-d968938-Reviews-Casa_Del_Mila_Oro_Resort-Osoyoos_Okanagan_Valley_British_Columbia.html"
"1577491044-23222","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","6","https://www.tripadvisor.ca/Hotels-g153339-oa100-Canada-Hotels.html#LEAF_GEO_LIST","#117Annapolis Royal Hotels(36)","https://www.tripadvisor.ca/Hotels-g154970-Annapolis_Royal_Southwest_Nova_Scotia_Nova_Scotia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g154970-oa30-Annapolis_Royal_Southwest_Nova_Scotia_Nova_Scotia-Hotels.html#BODYCON","Harris Hall Bed & Breakfast","https://www.tripadvisor.ca/Hotel_Review-g499225-d307428-Reviews-Harris_Hall_Bed_Breakfast-Granville_Ferry_Annapolis_Royal_Southwest_Nova_Scotia_Nova_Sc.html"
"1577492029-25138","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","3","https://www.tripadvisor.ca/Hotels-g153339-oa40-Canada-Hotels.html#LEAF_GEO_LIST","#44Whitehorse Hotels(86)","https://www.tripadvisor.ca/Hotels-g155047-Whitehorse_Yukon-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g155047-oa30-Whitehorse_Yukon-Hotels.html#BODYCON","Robert Service Campground","https://www.tripadvisor.ca/Hotel_Review-g155047-d4694999-Reviews-Robert_Service_Campground-Whitehorse_Yukon.html"
"1577491854-24619","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","3","https://www.tripadvisor.ca/Hotels-g153339-oa40-Canada-Hotels.html#LEAF_GEO_LIST","#60Huntsville Hotels(101)","https://www.tripadvisor.ca/Hotels-g181752-Huntsville_Muskoka_District_Ontario-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g181752-oa30-Huntsville_Muskoka_District_Ontario-Hotels.html#BODYCON","Beauview Cottage Resort","https://www.tripadvisor.ca/Hotel_Review-g181752-d185927-Reviews-Beauview_Cottage_Resort-Huntsville_Muskoka_District_Ontario.html"
"1577491053-23270","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","6","https://www.tripadvisor.ca/Hotels-g153339-oa100-Canada-Hotels.html#LEAF_GEO_LIST","#116White Rock Hotels(39)","https://www.tripadvisor.ca/Hotels-g154949-White_Rock_British_Columbia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g154949-oa30-White_Rock_British_Columbia-Hotels.html#BODYCON","Dancing Firs","https://www.tripadvisor.ca/Hotel_Review-g154949-d17398679-Reviews-Dancing_Firs-White_Rock_British_Columbia.html"
"1577492059-25249","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","3","https://www.tripadvisor.ca/Hotels-g153339-oa40-Canada-Hotels.html#LEAF_GEO_LIST","#41Picton Hotels(100)","https://www.tripadvisor.ca/Hotels-g183797-Picton_Prince_Edward_County_Ontario-Hotels.html","3","https://www.tripadvisor.ca/Hotels-g183797-oa60-Picton_Prince_Edward_County_Ontario-Hotels.html#BODYCON","Smugglers Cove RV Resort","https://www.tripadvisor.ca/Hotel_Review-g183797-d7043155-Reviews-Smugglers_Cove_RV_Resort-Picton_Prince_Edward_County_Ontario.html"
"1577491708-24287","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","4","https://www.tripadvisor.ca/Hotels-g153339-oa60-Canada-Hotels.html#LEAF_GEO_LIST","#71Valemount Hotels(58)","https://www.tripadvisor.ca/Hotels-g181768-Valemount_British_Columbia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g181768-oa30-Valemount_British_Columbia-Hotels.html#BODYCON","Stone Haven Inn B&B","https://www.tripadvisor.ca/Hotel_Review-g181768-d3460973-Reviews-Stone_Haven_Inn_B_B-Valemount_British_Columbia.html"
"1577491356-23716","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","5","https://www.tripadvisor.ca/Hotels-g153339-oa80-Canada-Hotels.html#LEAF_GEO_LIST","#93Baddeck Hotels(47)","https://www.tripadvisor.ca/Hotels-g499213-Baddeck_Cape_Breton_Island_Nova_Scotia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g499213-oa30-Baddeck_Cape_Breton_Island_Nova_Scotia-Hotels.html#BODYCON","The Brass Door","https://www.tripadvisor.ca/Hotel_Review-g499213-d1837821-Reviews-The_Brass_Door-Baddeck_Cape_Breton_Island_Nova_Scotia.html"
"1577491665-24213","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","4","https://www.tripadvisor.ca/Hotels-g153339-oa60-Canada-Hotels.html#LEAF_GEO_LIST","#75Sechelt Hotels(70)","https://www.tripadvisor.ca/Hotels-g499146-Sechelt_Sunshine_Coast_British_Columbia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g499146-oa30-Sechelt_Sunshine_Coast_British_Columbia-Hotels.html#BODYCON","Tzoonie Wilderness Resort","https://www.tripadvisor.ca/Hotel_Review-g499146-d4909179-Reviews-Tzoonie_Wilderness_Resort-Sechelt_Sunshine_Coast_British_Columbia.html"
"1577491641-24161","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","4","https://www.tripadvisor.ca/Hotels-g153339-oa60-Canada-Hotels.html#LEAF_GEO_LIST","#77Lunenburg Hotels(50)","https://www.tripadvisor.ca/Hotels-g182187-Lunenburg_Southwest_Nova_Scotia_Nova_Scotia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g182187-oa30-Lunenburg_Southwest_Nova_Scotia_Nova_Scotia-Hotels.html#BODYCON","100 Acres & An Ox Country Inn","https://www.tripadvisor.ca/Hotel_Review-g182187-d296558-Reviews-100_Acres_An_Ox_Country_Inn-Lunenburg_Southwest_Nova_Scotia_Nova_Scotia.html"
"1577491439-23851","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","5","https://www.tripadvisor.ca/Hotels-g153339-oa80-Canada-Hotels.html#LEAF_GEO_LIST","#88Kenora Hotels(43)","https://www.tripadvisor.ca/Hotels-g181749-Kenora_Kenora_District_Ontario-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g181749-oa30-Kenora_Kenora_District_Ontario-Hotels.html#BODYCON","Andy Lake Resort & Conference Centre","https://www.tripadvisor.ca/Hotel_Review-g181749-d1392110-Reviews-Andy_Lake_Resort_Conference_Centre-Kenora_Kenora_District_Ontario.html"
"1577491145-23410","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","6","https://www.tripadvisor.ca/Hotels-g153339-oa100-Canada-Hotels.html#LEAF_GEO_LIST","#108Digby Hotels(46)","https://www.tripadvisor.ca/Hotels-g154975-Digby_Southwest_Nova_Scotia_Nova_Scotia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g154975-oa30-Digby_Southwest_Nova_Scotia_Nova_Scotia-Hotels.html#BODYCON","Holdsworth House Bed and Breakfast","https://www.tripadvisor.ca/Hotel_Review-g154975-d2008050-Reviews-Holdsworth_House_Bed_and_Breakfast-Digby_Southwest_Nova_Scotia_Nova_Scotia.html"
"1577491992-25005","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","3","https://www.tripadvisor.ca/Hotels-g153339-oa40-Canada-Hotels.html#LEAF_GEO_LIST","#47Vernon Hotels(88)","https://www.tripadvisor.ca/Hotels-g154946-Vernon_Okanagan_Valley_British_Columbia-Hotels.html","3","https://www.tripadvisor.ca/Hotels-g154946-oa60-Vernon_Okanagan_Valley_British_Columbia-Hotels.html#BODYCON","Strand Lakeside Resort","https://www.tripadvisor.ca/Hotel_Review-g154946-d1478144-Reviews-Strand_Lakeside_Resort-Vernon_Okanagan_Valley_British_Columbia.html"
"1577491624-24117","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","4","https://www.tripadvisor.ca/Hotels-g153339-oa60-Canada-Hotels.html#LEAF_GEO_LIST","#78Tobermory Hotels(53)","https://www.tripadvisor.ca/Hotels-g670005-Tobermory_Bruce_County_Ontario-Hotels.html","3","https://www.tripadvisor.ca/Hotels-g670005-oa60-Tobermory_Bruce_County_Ontario-Hotels.html#BODYCON","Little Cove Villa","https://www.tripadvisor.ca/Hotel_Review-g670005-d14005364-Reviews-Little_Cove_Villa-Tobermory_Bruce_County_Ontario.html"
"1577491087-23336","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","6","https://www.tripadvisor.ca/Hotels-g153339-oa100-Canada-Hotels.html#LEAF_GEO_LIST","#113Cavendish Hotels(44)","https://www.tripadvisor.ca/Hotels-g499311-Cavendish_Prince_Edward_Island-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g499311-oa30-Cavendish_Prince_Edward_Island-Hotels.html#BODYCON","Lakeview Lodge & Cottages","https://www.tripadvisor.ca/Hotel_Review-g499311-d1141645-Reviews-Lakeview_Lodge_Cottages-Cavendish_Prince_Edward_Island.html"
"1577491628-24146","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","4","https://www.tripadvisor.ca/Hotels-g153339-oa60-Canada-Hotels.html#LEAF_GEO_LIST","#78Tobermory Hotels(53)","https://www.tripadvisor.ca/Hotels-g670005-Tobermory_Bruce_County_Ontario-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g670005-oa30-Tobermory_Bruce_County_Ontario-Hotels.html#BODYCON","Cedar Vista Motel","https://www.tripadvisor.ca/Hotel_Review-g670005-d1545909-Reviews-Cedar_Vista_Motel-Tobermory_Bruce_County_Ontario.html"
"1577491698-24274","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","4","https://www.tripadvisor.ca/Hotels-g153339-oa60-Canada-Hotels.html#LEAF_GEO_LIST","#72Baie-St-Paul Hotels(45)","https://www.tripadvisor.ca/Hotels-g316031-Baie_St_Paul_Quebec-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g316031-oa30-Baie_St_Paul_Quebec-Hotels.html#BODYCON","Camping Le Genevrier","https://www.tripadvisor.ca/Hotel_Review-g316031-d2514152-Reviews-Camping_Le_Genevrier-Baie_St_Paul_Quebec.html"
"1577491944-24872","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","3","https://www.tripadvisor.ca/Hotels-g153339-oa40-Canada-Hotels.html#LEAF_GEO_LIST","#52Prince George Hotels(59)","https://www.tripadvisor.ca/Hotels-g154938-Prince_George_British_Columbia-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g154938-oa30-Prince_George_British_Columbia-Hotels.html#BODYCON","Elm Arbour Bed and Breakfast","https://www.tripadvisor.ca/Hotel_Review-g154938-d568820-Reviews-Elm_Arbour_Bed_and_Breakfast-Prince_George_British_Columbia.html"
"1577491258-23577","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","5","https://www.tripadvisor.ca/Hotels-g153339-oa80-Canada-Hotels.html#LEAF_GEO_LIST","#99Peterborough Hotels(40)","https://www.tripadvisor.ca/Hotels-g155008-Peterborough_Ontario-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g155008-oa30-Peterborough_Ontario-Hotels.html#BODYCON","Lancaster Cottage & Trailer Resort","https://www.tripadvisor.ca/Hotel_Review-g155008-d1125243-Reviews-Lancaster_Cottage_Trailer_Resort-Peterborough_Ontario.html"
"1577491271-23614","https://www.tripadvisor.ca/Hotels-g153339-oa20-Canada-Hotels.html#LEAF_GEO_LIST","5","https://www.tripadvisor.ca/Hotels-g153339-oa80-Canada-Hotels.html#LEAF_GEO_LIST","#98Ile d'Orleans Hotels(48)","https://www.tripadvisor.ca/Hotels-g580448-Ile_d_Orleans_Quebec-Hotels.html","2","https://www.tripadvisor.ca/Hotels-g580448-oa30-Ile_d_Orleans_Quebec-Hotels.html#BODYCON","Gite Aux Perseides","https://www.tripadvisor.ca/Hotel_Review-g1379283-d17470925-Reviews-Gite_Aux_Perseides-Saint_Jean_de_l_ile_d_Orleans_Ile_d_Orleans_Quebec.html"
